timestamp_ms,instantaneous_rps
0.00,0.0
0.25,22328.0
0.50,31164.0
0.75,49031.9
1.00,17564.0
1.25,30276.0
1.50,32079.7
1.75,33948.0
2.00,35800.0
2.25,36732.0
2.50,37454.2
2.75,38180.0
3.00,38868.0
3.25,39609.6
3.50,38268.0
3.75,41184.0
4.00,36544.0
4.26,40346.6
4.51,35544.0
4.76,40644.0
5.01,41856.0
5.26,41872.0
5.51,42444.0
5.76,42564.0
6.01,43740.0
6.26,42804.0
6.51,43176.0
6.76,42458.2
7.01,43952.0
7.26,44908.0
7.51,43852.0
7.76,44585.7
8.01,44188.0
8.26,44804.0
8.51,43696.0
8.76,43832.0
9.01,43988.0
9.26,43116.0
9.51,44039.8
9.76,43260.0
10.01,44360.0
10.26,44652.0
10.51,45948.0
10.76,45248.0
11.01,45888.0
11.26,44872.0
11.51,44175.3
11.76,45400.0
12.01,39372.0
12.26,33524.0
12.51,41408.0
12.76,40529.9
13.01,42344.0
13.26,42512.0
13.51,41168.0
13.76,43356.0
14.01,42508.0
14.26,43832.7
14.51,43588.0
14.76,43184.0
15.01,41848.0
15.26,43476.0
15.51,43780.0
15.76,41808.8
16.01,41208.0
16.26,43840.0
16.51,43442.2
16.76,44820.0
17.01,44448.0
17.26,44580.0
17.51,43668.0
17.76,42560.0
18.01,44368.0
18.26,43548.0
18.51,44568.0
18.76,43408.0
19.01,44268.0
19.27,45215.1
19.52,45100.0
19.77,44024.0
20.02,45084.0
20.27,45864.0
20.52,45336.0
20.77,44016.0
21.02,45019.9
21.27,45100.0
21.52,45732.0
21.77,46368.0
22.02,45732.0
22.27,45508.0
22.52,46108.0
22.77,45573.7
23.02,45108.0
23.27,45545.8
23.52,46768.0
23.77,46512.0
24.02,46376.0
24.27,49260.0
24.52,49916.0
24.77,49852.6
25.02,49452.0
25.27,50396.0
25.52,48680.0
25.77,50352.0
26.02,49144.0
26.27,49940.0
26.52,49633.5
26.77,49228.0
27.02,47524.0
27.27,48976.0
27.52,48636.0
27.77,49240.0
28.02,48180.0
28.27,48240.0
28.52,48406.4
28.77,48008.0
29.02,47192.0
29.27,47760.0
29.52,44729.1
29.77,36648.0
30.02,46268.0
30.27,48960.0
30.52,41904.0
30.77,52228.0
31.02,51964.0
31.27,52604.0
31.52,49108.0
31.77,51384.0
32.02,51268.0
32.27,53272.0
32.52,52516.0
32.77,50912.0
33.02,49896.4
33.27,50360.0
33.52,50704.0
33.77,47048.0
34.02,51376.0
34.27,49032.0
34.52,52364.0
34.77,51240.0
35.02,50784.0
35.27,51404.0
35.52,49736.0
35.77,51697.2
36.02,52276.0
36.27,51016.0
36.52,50864.0
36.77,51592.0
37.02,52370.5
37.27,52444.0
37.52,52992.0
37.77,55428.0
38.02,56732.0
38.27,56564.0
38.52,58780.0
38.77,59452.0
39.02,58800.0
39.27,55916.0
39.52,59352.0
39.77,59132.0
40.02,58080.0
40.27,57936.0
40.53,60808.8
40.78,60900.0
41.03,60204.0
41.28,60724.0
41.53,61144.0
41.78,62396.0
42.03,58256.0
42.28,62348.0
42.53,61040.0
42.78,60071.7
43.03,63072.0
43.28,62612.0
43.53,63056.0
43.78,63868.0
44.03,63143.4
44.28,63328.0
44.53,63748.0
44.78,64028.0
45.03,63392.0
45.28,60460.0
45.53,46860.6
45.78,50232.0
46.03,59436.0
46.28,62224.0
46.53,64420.0
46.78,65332.0
47.03,65096.0
47.28,49684.0
47.53,53588.0
47.78,65708.0
48.03,62060.0
48.28,65067.7
48.53,65964.0
48.78,65852.0
49.03,64300.0
49.28,65988.0
49.53,63188.0
49.78,66768.0
50.03,66624.0
50.28,64712.0
50.53,54408.0
50.78,63976.0
51.03,58576.0
51.28,66444.0
51.53,64480.0
51.78,64800.8
52.03,55508.0
52.28,58964.0
52.53,65388.0
52.78,64028.0
53.03,57728.0
53.28,49240.0
53.53,48400.0
53.78,48972.0
54.03,49640.0
54.28,49733.1
54.53,49764.0
54.78,49220.0
55.03,48476.0
55.28,50232.0
55.53,49376.0
55.78,49360.0
56.03,51900.4
56.28,64804.0
56.53,66488.0
56.78,68396.0
57.03,66848.0
57.28,67628.0
57.53,67396.0
57.78,64236.0
58.03,69516.0
58.28,69256.0
58.53,68220.0
58.78,70043.8
59.03,67872.0
59.28,60326.7
59.53,48928.0
59.78,49692.0
60.03,63476.0
60.28,66664.0
60.54,66219.1
60.79,69076.0
61.04,68572.0
61.29,69256.0
61.54,65896.0
61.79,65204.0
62.04,68984.0
62.29,63312.0
62.54,61824.0
62.79,58716.0
63.04,69330.7
63.29,49640.0
63.54,46632.0
63.79,50400.0
64.04,49648.0
64.29,49072.0
64.54,51266.9
64.79,52440.0
65.04,50644.0
65.29,52828.0
65.54,49960.0
65.79,52700.0
66.04,52576.0
66.29,51952.0
66.54,50350.6
66.79,51040.0
67.04,50924.0
67.29,51592.0
67.54,52060.0
67.79,53732.0
68.04,54051.8
68.29,54736.0
68.54,50228.0
68.79,56212.0
69.04,72144.0
69.29,79336.0
69.54,81444.0
69.79,78076.0
70.04,67344.0
70.29,71860.6
70.54,57564.0
70.79,81500.0
71.04,76660.0
71.29,77812.0
71.54,71484.0
71.79,76548.0
72.04,78454.2
72.29,82844.0
72.54,83544.0
72.79,81412.0
73.04,80408.0
73.29,72728.0
73.54,73628.0
73.79,83340.0
74.04,81640.0
74.29,79352.0
74.54,76756.0
74.79,84322.7
75.04,76836.0
75.29,59236.0
75.54,60119.5
75.79,55256.0
76.04,59304.0
76.29,56992.0
76.54,55484.0
76.79,59516.0
77.04,59512.0
77.29,57224.0
77.54,60872.0
77.79,82104.0
78.05,83541.8
78.30,81184.0
78.55,85164.0
78.80,84908.0
79.05,84956.0
79.30,85872.0
79.55,85280.0
79.80,59008.0
80.05,57284.0
80.30,57852.0
80.55,60104.0
80.80,58720.0
81.05,59600.0
81.30,59888.4
81.55,59648.0
81.80,77252.0
82.05,82788.0
82.30,76063.8
82.55,59912.0
82.80,60168.0
83.05,55624.0
83.30,58612.0
83.55,58612.0
83.80,54364.0
84.05,55852.0
84.30,58400.0
84.55,55648.0
84.80,60544.0
85.05,62592.0
85.30,60828.0
85.55,59420.0
85.80,60673.3
86.05,54636.0
86.30,61376.0
86.55,61564.0
86.80,59744.0
87.05,61740.0
87.30,58732.0
87.55,60648.0
87.80,61152.0
88.05,62668.0
88.30,64352.0
