timestamp_ms,instantaneous_rps
0.00,0.0
0.25,36868.0
0.50,43248.0
0.75,42240.0
1.00,41832.0
1.25,43344.0
1.50,36183.3
1.75,42120.0
2.00,43488.0
2.25,38412.0
2.50,30434.3
2.75,43688.0
3.00,44504.0
3.25,44444.0
3.50,27308.0
3.75,43692.0
4.00,43912.0
4.25,43456.0
4.50,28454.2
4.75,44224.0
5.00,42964.0
5.25,42444.0
5.50,28940.0
5.75,43884.0
6.00,42980.0
6.25,43380.0
6.50,28280.0
6.75,43689.2
7.00,44472.0
7.25,44288.0
7.50,43812.0
7.75,52484.0
8.01,54928.0
8.26,52372.0
8.51,38366.5
8.76,52008.0
9.01,47792.0
9.26,44012.0
9.51,36764.9
9.76,45132.0
10.01,44900.0
10.26,43572.0
10.51,29532.0
10.76,43788.0
11.01,44412.0
11.26,44460.0
11.51,36288.0
11.76,44207.2
12.01,44820.0
12.26,43656.0
12.51,37136.0
12.76,43632.0
13.01,45156.0
13.26,45536.0
13.51,30360.0
13.76,44255.0
14.01,45428.0
14.26,41688.0
14.51,34828.0
14.76,42212.0
15.01,44824.0
15.26,44294.8
15.51,30259.0
15.76,45372.0
16.01,44700.0
16.26,44310.8
16.51,32024.0
16.76,39444.0
17.01,44380.0
17.26,42932.0
17.51,35952.2
17.76,44948.0
18.01,44104.0
18.26,43688.0
18.51,32332.0
18.76,45653.4
19.01,45988.0
19.26,45416.0
19.51,32120.0
19.76,45716.0
20.01,46108.0
20.27,44848.6
20.52,31308.0
20.77,45576.0
21.02,45876.5
21.27,45692.0
21.52,31052.0
21.77,45148.0
22.02,46544.0
22.27,45900.0
22.52,31372.0
22.77,46996.0
23.02,46920.0
23.27,44306.8
23.52,29868.0
23.77,46888.0
24.02,47528.0
24.27,52292.0
24.52,32864.0
24.77,49948.2
25.02,46852.0
25.27,45484.0
25.52,26736.0
25.77,46604.0
26.02,45452.0
26.27,47079.7
26.52,31384.0
26.77,46832.0
27.02,46608.0
27.27,45456.0
27.52,28564.0
27.77,45852.6
28.02,47328.0
28.27,45251.0
28.52,29600.0
28.77,45248.0
29.02,46984.0
29.27,46621.5
29.52,31204.0
29.77,46644.0
30.02,48088.0
30.27,46864.0
30.52,28172.0
30.77,46444.0
31.02,47342.6
31.27,46640.0
31.52,28356.0
31.77,46940.0
32.02,48228.0
32.27,47060.0
32.52,29668.0
32.77,46296.0
33.02,46852.0
33.27,47332.0
33.52,27745.0
33.77,47264.0
34.02,47688.0
34.27,47040.0
34.52,29264.0
34.77,47608.0
35.02,46620.0
35.27,47148.0
35.52,31024.0
35.77,45466.1
36.02,46684.0
36.27,46620.0
36.52,27256.0
36.78,46239.0
37.03,47424.0
37.28,46712.0
37.53,41344.0
37.78,38948.0
38.03,48628.0
38.28,45661.4
38.53,37068.0
38.78,45976.0
39.03,46868.0
39.28,46440.0
39.53,41776.0
39.78,46032.0
40.03,48148.0
40.28,47076.0
40.53,40645.4
40.78,48504.0
41.03,47140.0
41.28,46632.0
41.53,40408.0
41.78,48068.0
42.03,48300.0
42.28,46788.0
42.53,50064.0
42.78,53376.0
43.03,49055.8
43.28,48516.0
43.53,44396.0
43.78,58160.0
44.03,44856.0
44.28,53364.0
44.53,50660.0
44.78,62123.5
45.03,62340.0
45.28,60568.0
45.53,50400.0
45.78,61184.0
46.03,60494.0
46.28,61376.0
46.53,47330.7
46.78,61116.0
47.03,61180.0
47.28,62704.0
47.53,52669.3
47.78,58972.0
48.03,61512.0
48.28,64008.0
48.53,51516.0
48.78,61476.0
49.03,63804.8
49.28,62672.0
49.53,46200.0
49.78,49096.0
50.03,54144.0
50.28,63784.0
50.53,51756.0
50.78,62612.0
51.03,63340.0
51.28,54040.0
51.53,49498.0
51.78,54372.0
52.03,56608.0
52.28,62652.0
52.53,46600.0
52.78,58504.0
53.04,61677.3
53.29,64203.2
53.54,34996.0
53.79,60800.0
54.04,65532.0
54.29,64972.0
54.54,29400.0
54.79,65968.0
55.04,65932.0
55.29,55039.8
55.54,27800.0
55.79,65844.0
56.04,66288.0
56.29,57392.0
56.54,26492.0
56.79,50326.7
57.04,48744.0
57.29,49669.3
57.54,36116.0
57.79,57724.0
58.04,49912.0
58.29,49288.0
58.54,29192.0
58.79,51352.0
59.04,51420.0
59.29,49804.0
59.54,37228.0
59.79,63960.0
60.04,50314.7
60.29,51593.6
60.54,33156.0
60.79,50252.0
61.04,51660.0
61.29,51108.0
61.54,37382.5
61.79,53132.0
62.04,50940.0
62.29,49588.0
62.54,27988.0
62.79,57860.0
63.04,66372.0
63.29,62334.7
63.54,18148.0
63.79,49336.0
64.04,52200.0
64.30,50824.7
64.55,48132.0
64.80,58624.0
65.05,40924.0
65.30,49424.0
65.55,43588.0
65.80,51364.0
66.05,53196.0
66.30,53168.0
66.55,44252.0
66.80,53358.6
67.05,53692.0
67.30,52640.0
67.55,42512.0
67.80,52992.0
68.05,52368.0
68.30,51568.0
68.55,45364.0
68.80,52628.0
69.05,51784.0
69.30,52416.0
69.55,44288.0
69.80,52972.0
70.05,52688.0
70.30,52972.0
70.55,44228.0
70.80,53402.4
71.05,53320.0
71.30,52376.0
71.55,42208.0
71.80,52080.0
72.05,51612.0
72.30,53036.0
72.55,44080.0
72.80,57628.0
73.05,64176.0
73.30,61464.0
73.55,47980.1
73.80,56852.0
74.05,58648.0
74.30,58252.0
74.55,47844.0
74.80,59320.0
75.05,59276.0
75.30,59060.0
75.55,46976.0
75.80,59960.0
76.05,54248.0
76.30,60744.0
76.55,55051.8
76.80,60240.0
77.05,66608.0
77.30,72828.0
77.55,44904.0
77.80,55552.0
78.05,56284.0
78.30,64529.9
78.55,36164.0
78.80,62644.0
79.05,51512.0
79.30,58436.0
79.55,27504.0
79.80,56944.0
80.05,58500.0
80.30,51792.0
80.55,35880.5
80.80,58004.0
81.05,54196.0
81.30,59204.0
81.55,40172.0
81.80,73784.9
82.05,73340.0
82.30,77632.0
82.55,26136.0
82.80,70752.0
83.05,63756.0
83.30,70708.0
83.55,23063.7
83.80,52820.0
84.05,47848.0
84.30,57060.0
84.55,39804.8
84.80,58692.0
85.05,55776.0
85.30,57476.0
85.55,39992.0
85.80,76856.0
86.06,75087.7
86.31,58320.0
86.56,23597.6
86.81,59632.0
87.06,57716.0
87.31,59744.0
87.56,34536.0
87.81,58684.0
88.06,59868.0
88.31,60004.0
88.56,34396.0
88.81,58152.0
89.06,59824.0
89.31,59936.0
89.56,26095.6
89.81,59932.0
90.06,59832.0
90.31,59824.0
