timestamp_ms,instantaneous_rps
0.00,0.0
0.25,21624.0
0.50,32084.0
0.76,28857.1
1.01,32348.0
1.26,37628.0
1.51,39876.0
1.76,34852.0
2.01,40532.0
2.26,42364.0
2.51,45075.7
2.76,45536.0
3.01,47356.0
3.26,46292.0
3.51,46760.0
3.76,48256.0
4.01,49159.4
4.26,47592.0
4.51,49580.0
4.76,46760.0
5.01,49577.7
5.26,48596.0
5.51,46768.0
5.76,49784.0
6.01,48780.0
6.27,38697.7
6.52,45216.0
6.77,48848.0
7.02,49593.6
7.27,47204.0
7.52,40800.0
7.77,50596.0
8.02,50416.0
8.27,50676.0
8.52,51645.4
8.77,52064.0
9.02,52424.0
9.27,52416.0
9.52,52620.0
9.77,51928.0
10.02,52604.0
10.27,52052.0
10.52,50648.0
10.78,50948.2
11.03,53276.0
11.28,51788.0
11.53,53084.0
11.78,55276.0
12.03,38302.8
12.28,22340.0
12.53,28500.0
12.78,31780.0
13.03,33808.0
13.28,35508.0
13.53,29200.0
13.78,39039.8
14.03,40144.0
14.28,39924.0
14.53,41332.0
14.78,41144.0
15.03,41386.5
15.28,42304.0
15.53,41868.0
15.78,41856.0
16.03,43444.0
16.28,42208.0
16.53,43336.0
16.78,42372.0
17.03,44255.0
17.28,33348.0
17.53,42924.0
17.78,43584.0
18.03,44350.6
18.28,44712.0
18.53,45244.0
18.78,44184.0
19.03,45384.0
19.28,46724.0
19.53,46596.0
19.78,44956.2
20.03,46104.0
20.28,46264.0
20.53,46308.0
20.78,45428.0
21.03,46426.3
21.28,46452.0
21.53,46388.0
21.78,47204.0
22.03,47232.0
22.28,45354.6
22.53,46956.0
22.78,46524.0
23.03,47296.0
23.28,48084.0
23.53,48468.0
23.78,48144.0
24.03,46608.0
24.28,47576.0
24.53,47784.0
24.78,47996.0
25.03,48056.0
25.28,48326.7
25.53,48520.0
25.78,48444.0
26.03,48424.0
26.28,48196.0
26.53,49000.0
26.78,49340.0
27.03,47640.0
27.29,46342.6
27.54,49188.0
27.79,49552.0
28.04,48800.0
28.29,47362.6
28.54,50072.0
28.79,48896.0
29.04,49852.0
29.29,48494.0
29.54,48980.0
29.79,50416.0
30.04,49744.0
30.29,50088.0
30.54,46040.0
30.79,50628.0
31.04,51100.0
31.29,46620.0
31.54,35510.0
31.79,47272.0
32.04,50972.0
32.29,50852.0
32.54,49284.0
32.79,51264.0
33.04,50143.4
33.29,43944.0
33.54,51276.0
33.79,50328.0
34.04,52124.0
34.29,52896.0
34.54,52272.0
34.79,52382.5
35.04,51536.0
35.29,51856.0
35.54,53360.0
35.79,53100.0
36.04,51344.0
36.29,52596.0
36.54,52450.2
36.79,53424.0
37.04,51916.0
37.29,52581.7
37.54,52644.0
37.79,53644.0
38.04,51960.0
38.29,54520.0
38.54,53180.0
38.79,54536.0
39.04,54344.0
39.29,54749.0
39.54,52624.0
39.79,53004.0
40.04,52880.0
40.29,53488.0
40.54,54016.0
40.79,54960.0
41.04,54268.0
41.29,50908.0
41.54,53406.4
41.79,53792.0
42.04,54808.0
42.29,52604.0
42.54,48476.0
42.79,46796.0
43.05,54478.1
43.30,55156.0
43.55,55552.0
43.80,56900.0
44.05,55912.0
44.30,57320.0
44.55,57740.0
44.80,57216.0
45.05,55119.5
45.30,57460.0
45.55,56108.0
45.80,57500.0
46.05,57436.0
46.30,56804.0
46.55,56584.0
46.80,57720.0
47.05,57756.0
47.30,56164.0
47.55,57896.0
47.80,53338.6
48.05,55648.0
48.30,54516.0
48.55,57220.0
48.80,57400.0
49.05,55398.4
49.30,56484.0
49.55,58068.0
49.80,56156.0
50.05,55740.0
50.30,58836.0
50.55,57020.0
50.80,56262.9
51.05,56140.0
51.30,59300.0
51.55,55632.0
51.80,57717.1
52.05,59080.0
52.30,59044.0
52.55,59832.0
52.80,58924.0
53.05,57200.0
53.30,58740.0
53.55,58056.0
53.80,59596.0
54.05,59116.0
54.30,58656.0
54.55,58504.0
54.80,59608.0
55.05,58444.0
55.30,52749.0
55.55,52344.0
55.80,51900.0
56.05,57612.0
56.30,55060.0
56.55,61047.8
56.80,62032.0
57.05,60592.0
57.30,55820.0
57.55,55864.0
57.80,59338.6
58.05,60200.0
58.30,59312.0
58.55,61236.0
58.80,60548.0
59.05,62120.0
59.30,62356.0
59.55,63140.0
59.80,58612.0
60.05,62952.0
60.30,63476.0
60.55,59235.1
60.80,59964.0
61.05,63264.0
61.30,63356.0
61.55,62608.0
61.80,62880.5
62.05,61816.0
62.30,63180.0
62.55,63264.0
62.80,64416.0
63.06,61840.6
63.31,63944.0
63.56,64892.0
63.81,64364.0
64.06,63036.0
64.31,61220.0
64.56,64356.0
64.81,62708.0
65.06,65012.0
65.31,62388.0
65.56,62828.0
65.81,64745.0
66.06,64176.0
66.31,63948.0
66.56,62932.0
66.81,66092.0
67.06,65372.0
67.31,65600.0
67.56,65920.0
67.81,66264.0
68.06,64468.0
68.31,65852.0
68.56,63364.0
68.81,64948.0
69.06,63920.3
69.31,66568.0
69.56,67308.0
69.81,64312.0
70.06,64392.0
70.31,64028.0
70.56,64584.0
70.81,63076.0
71.06,66448.0
71.31,67152.0
71.56,67976.0
71.81,67392.0
72.06,63008.0
72.31,64701.2
72.56,64452.0
72.81,66940.0
73.06,69128.0
73.31,68292.0
73.56,68444.0
73.81,63616.0
74.06,66428.0
74.31,67123.5
74.56,69940.0
74.81,65596.0
75.06,66060.0
75.31,69792.0
75.56,63412.0
75.81,68720.0
76.06,65354.6
76.31,69848.0
76.56,66340.0
76.81,70352.0
77.06,69232.0
77.31,68220.0
77.56,68336.0
77.81,66876.5
78.06,70284.0
78.31,66000.0
78.56,70248.0
78.81,70148.0
79.06,68172.0
79.31,65108.0
79.56,66268.0
79.81,70208.0
80.06,63552.0
80.31,66144.0
80.56,71320.0
80.81,69637.5
81.06,56940.0
81.31,66660.0
81.56,66300.0
81.81,65880.0
82.06,67596.0
82.31,72072.0
82.56,54454.2
82.81,58680.0
83.06,73604.0
83.31,67684.0
83.56,70132.0
83.81,69984.0
84.06,69628.0
84.31,68528.0
84.56,70464.0
84.81,72184.0
85.06,72272.0
85.31,71320.0
85.56,64856.6
85.81,68056.0
86.06,69616.0
86.31,73084.0
86.56,75624.0
86.82,75860.6
87.07,69240.0
87.32,79432.0
87.57,65428.0
87.82,59776.0
88.07,76288.0
88.32,80336.0
88.57,85712.0
88.82,84408.0
89.07,85836.0
89.32,76388.0
89.57,64832.0
89.82,70172.0
90.07,75653.4
90.32,78828.0
90.57,78788.0
90.82,81043.8
91.07,80116.0
91.32,79288.0
91.57,72860.0
91.82,78124.0
92.07,62688.0
92.32,72888.5
92.57,79340.0
92.82,84364.0
93.07,81392.0
93.32,72920.0
93.57,75948.0
93.82,72215.1
94.07,77432.0
94.32,80804.0
94.57,77240.0
94.82,79668.0
95.07,80740.0
95.32,81072.0
95.57,75776.0
95.82,69717.1
96.07,82144.0
96.32,82048.0
96.57,84008.0
96.82,78624.0
97.07,80420.0
97.32,78456.0
97.57,76592.0
97.82,82756.0
98.07,81056.0
98.32,79084.0
98.57,79392.0
98.82,76764.9
99.07,78588.0
99.32,83012.0
99.57,83512.0
99.82,83696.0
100.07,77564.0
100.32,80188.0
100.57,83632.0
100.82,80440.0
101.07,82732.0
101.32,84148.0
101.57,75828.7
101.82,83092.0
102.07,83608.0
102.32,83536.0
102.57,78556.0
102.82,79724.0
103.07,75644.0
103.32,76600.0
103.57,80753.0
103.82,90168.0
104.07,90736.0
104.32,76200.0
104.57,76436.0
104.82,75048.0
105.07,90268.0
105.32,88228.0
105.58,87713.1
105.83,75496.0
106.08,76296.0
106.33,78716.0
106.58,83824.7
106.83,91580.0
107.08,90356.0
107.33,88188.0
107.58,79376.0
107.83,93076.0
108.08,63988.0
108.33,83080.0
108.58,76434.3
108.83,79568.0
109.08,84992.0
109.33,93844.0
109.58,79669.3
109.83,79364.0
110.08,73472.0
110.33,92812.0
110.58,92561.8
110.83,83696.0
111.08,85600.0
111.33,70048.0
111.58,81705.2
111.83,85884.0
112.08,95732.0
112.33,93532.0
112.58,90580.0
112.83,79784.0
113.08,78288.0
113.33,93448.0
113.58,67466.1
113.83,95400.0
114.08,72672.0
114.33,66504.0
114.58,67012.0
114.83,94084.0
115.08,92740.0
115.33,90332.0
115.58,88044.0
115.83,89980.0
116.08,94120.0
116.33,88294.8
116.58,87328.0
116.83,92976.0
117.08,87372.0
117.33,92624.0
117.58,71264.0
117.83,83788.0
118.08,94092.0
118.33,77972.0
118.58,93392.0
118.83,89072.0
119.08,88696.0
119.33,93725.1
119.58,92392.0
119.83,73936.0
120.08,92368.0
120.33,95292.0
120.58,73668.0
120.83,83236.0
121.08,78752.0
121.33,89908.0
121.58,78500.0
121.83,88824.0
122.08,70075.7
122.33,72592.0
122.58,78708.0
122.83,90440.0
123.08,77916.0
123.33,74256.0
123.58,79470.1
123.83,63412.0
124.08,70904.0
124.33,86832.0
124.58,91512.0
124.83,93888.0
125.08,88240.0
125.33,89848.0
125.58,94984.0
125.84,64043.8
126.09,67736.0
126.34,76880.0
126.59,90204.0
126.84,76964.0
127.09,95092.0
127.34,88780.0
127.59,66228.0
127.84,79012.0
128.09,77184.0
128.34,73992.1
128.59,49056.0
128.84,52208.0
129.09,71072.0
129.34,80992.0
129.59,89832.0
129.84,94828.0
130.09,66725.1
130.34,74016.0
130.59,70440.0
130.84,69128.0
131.09,69733.1
131.34,68924.0
131.59,87276.0
131.84,80588.0
132.09,73924.3
132.34,52580.0
132.59,63168.0
132.84,64192.0
133.09,67548.0
133.34,73436.0
