timestamp_ms,instantaneous_rps
0.00,0.0
0.25,19410.4
0.50,22856.6
0.75,22840.0
1.00,23092.0
1.25,23152.0
1.50,25888.0
1.75,26087.7
2.00,25956.0
2.25,26592.0
2.50,26051.8
2.75,26364.0
3.01,26008.0
3.26,26140.0
3.51,25725.1
3.76,26336.0
4.01,26340.0
4.26,26294.8
4.51,26196.0
4.76,26156.0
5.01,26356.0
5.26,26652.0
5.51,26171.3
5.76,26256.0
6.01,26274.9
6.26,26564.0
6.51,26474.1
6.76,25502.0
7.01,26232.0
7.26,26276.0
7.51,26288.0
7.76,26216.0
8.01,26232.0
8.26,26462.2
8.51,26568.0
8.76,26472.0
9.01,26536.0
9.26,26430.3
9.51,23452.0
9.76,23300.0
10.01,23880.0
10.26,26704.0
10.52,26609.6
10.77,26936.0
11.02,26964.0
11.27,26733.1
11.52,26996.0
11.77,27016.0
12.02,26076.0
12.27,23494.0
12.52,24248.0
12.77,25904.0
13.02,27286.9
13.27,26624.0
13.52,27144.0
13.77,23720.0
14.02,23776.0
14.27,24008.0
14.52,23521.9
14.77,22948.0
15.02,23596.0
15.27,23812.8
15.52,23450.2
15.77,23596.0
16.02,23764.0
16.27,24394.4
16.52,26200.0
16.77,26440.0
17.02,27248.0
17.27,27494.0
17.52,27628.0
17.77,27418.3
18.02,26376.0
18.27,23577.7
18.52,24096.0
18.78,24031.9
19.03,24520.0
19.28,24620.0
19.53,24800.0
19.78,24255.0
20.03,22900.0
20.28,24092.0
20.53,24274.9
20.78,24452.0
21.03,24248.0
21.28,24420.0
21.53,24239.0
21.78,24144.0
22.03,23208.0
22.28,23804.0
22.53,24127.5
22.78,23728.0
23.03,23828.0
23.28,23720.0
23.53,23609.6
23.78,25172.0
24.03,24208.0
24.28,24548.0
24.53,24266.9
24.78,24300.0
25.03,24656.0
25.28,23956.2
25.53,24216.0
25.78,24318.7
26.03,24436.0
26.28,24248.0
26.53,24220.0
26.79,20908.4
27.04,23388.0
27.29,24280.0
27.54,23992.0
27.79,24312.0
28.04,24259.0
28.29,24008.0
28.54,25852.0
28.79,27072.0
29.04,27470.1
29.29,27124.0
29.54,27513.9
29.79,26260.0
30.04,26320.0
30.29,26884.5
30.54,27876.0
30.79,27828.0
31.04,27944.2
31.29,28308.0
31.54,29056.0
31.79,28525.9
32.04,28532.0
32.29,28348.0
32.56,26599.3
32.81,28332.0
33.06,28681.3
33.31,29104.0
33.56,28573.7
33.81,28400.0
34.06,28960.0
34.31,26936.3
34.56,26480.0
34.81,26668.0
35.06,26636.0
35.31,26410.4
35.56,26540.0
35.81,26688.0
36.06,26358.6
36.31,26832.0
36.56,26752.0
36.81,26358.6
37.06,26656.0
37.31,25888.0
37.56,26964.0
37.81,27268.0
38.06,26868.5
38.31,26800.0
38.56,26800.0
38.81,27092.0
39.06,26952.0
39.32,27000.0
39.57,26156.0
39.82,26948.2
40.07,27144.0
40.32,27076.0
40.57,26204.0
40.82,26270.9
41.07,27076.0
41.32,26988.0
41.57,26184.0
41.82,26728.0
42.07,26920.0
42.32,26648.0
42.57,26912.0
42.82,26876.0
43.07,27132.0
43.32,26585.7
43.57,26756.0
43.82,26272.0
44.07,26653.4
44.32,26100.0
44.57,27304.0
44.82,29376.0
45.07,29224.0
45.32,29661.4
45.57,29444.0
45.82,29172.0
46.07,29244.0
46.32,26280.0
46.57,29370.5
46.82,29324.0
47.07,29012.0
47.32,29712.0
47.57,29804.0
47.82,29776.0
48.07,29597.6
48.32,30000.0
48.57,29444.0
48.82,29780.0
49.07,30016.0
49.32,29944.0
49.57,29482.1
49.82,30016.0
50.08,29067.7
50.33,30060.0
50.58,30036.0
50.83,29952.0
51.08,30184.0
51.33,30056.0
51.58,30228.0
51.83,30024.0
52.08,29816.7
52.33,30036.0
52.58,30220.0
52.83,29868.0
53.08,30100.0
53.33,29712.0
53.58,29996.0
53.83,30376.0
54.08,30163.3
54.33,30476.0
54.58,30208.0
54.83,30400.0
55.08,30520.0
55.33,30127.5
55.58,30736.0
55.83,30832.0
56.08,30900.0
56.33,30366.5
56.58,30520.0
56.83,30944.0
57.08,30653.4
57.33,30996.0
57.58,30352.0
57.83,30852.6
58.08,30956.0
58.33,31920.0
58.58,32412.0
58.83,33880.0
59.08,33992.0
59.33,25816.7
59.58,0.0
59.83,0.0
60.08,3476.0
60.34,17059.8
60.59,17552.0
60.84,18067.7
61.09,17972.0
61.34,18120.0
61.59,18466.1
61.84,18736.0
62.09,19342.6
62.34,19964.0
62.59,19944.2
62.84,20508.0
63.09,20852.0
63.34,20940.0
63.59,20701.2
63.84,21220.0
64.09,21704.0
64.34,21768.0
64.59,21478.1
64.84,22164.0
65.09,22124.0
65.34,22067.7
65.59,22059.8
65.84,22148.0
66.09,22180.0
66.34,22270.9
66.59,22111.6
66.85,21533.9
67.10,22232.0
67.35,21880.5
67.60,22072.0
67.85,22104.0
68.10,22043.8
68.35,22024.0
68.60,22052.0
68.85,22192.0
69.10,22216.0
69.35,22052.0
69.60,22063.7
69.85,22308.0
70.10,22015.9
70.35,22040.0
70.60,18716.0
70.85,21856.6
71.10,22320.0
71.35,22148.0
71.60,22708.0
71.85,21948.0
72.10,22748.0
72.35,22720.0
72.60,22709.2
72.85,22681.3
73.10,22716.0
73.35,22692.0
73.60,22119.5
73.85,22788.0
74.10,22672.0
74.35,22744.0
74.60,22728.0
74.86,22737.1
75.11,22649.4
75.36,22741.0
75.61,22780.9
75.86,22168.0
76.11,22548.0
76.36,22792.8
76.61,22008.0
76.86,22852.0
77.11,22804.0
77.36,22860.0
77.61,22609.6
77.86,22680.0
78.11,22432.0
78.36,22386.5
78.61,22460.0
78.86,22236.0
79.11,22296.0
79.36,22282.9
79.61,22292.0
79.86,22147.4
80.11,22248.0
80.36,22340.0
80.61,22344.0
80.86,22440.0
81.11,22356.0
81.36,22609.6
81.61,21668.0
81.86,22556.0
82.12,22414.3
82.37,22442.2
82.62,22364.0
82.87,21725.1
83.12,21164.0
83.37,22672.0
83.62,22115.5
83.87,22480.0
84.12,21876.0
84.37,22577.7
84.62,22544.0
84.87,21280.0
85.12,21188.0
85.37,22541.8
85.62,22207.2
85.87,22492.0
86.12,22561.8
86.37,22700.0
86.62,21744.0
86.87,22008.0
87.12,21438.2
87.37,22048.0
87.62,22462.2
87.88,22496.0
88.12,22812.0
88.38,22788.8
88.63,22764.0
88.88,21661.4
89.13,22761.0
89.38,23968.1
