timestamp_ms,instantaneous_rps
0.00,0.0
0.25,43656.0
0.50,61400.0
0.75,51620.0
1.00,42298.8
1.25,46964.0
1.50,54764.0
1.75,53200.0
2.00,43227.1
2.25,44220.0
2.50,52500.0
2.75,54208.0
3.00,40103.6
3.25,47616.0
3.50,54132.0
3.75,52952.0
4.00,33749.0
4.25,44712.0
4.50,53492.0
4.75,53712.0
5.00,41620.0
5.25,46468.0
5.50,53196.0
5.75,50096.0
6.01,37322.7
6.26,54059.8
6.51,66544.0
6.76,56268.0
7.01,35328.0
7.26,49712.0
7.51,57716.0
7.76,57820.0
8.01,39988.1
8.26,46796.0
8.51,52064.0
8.76,52352.0
9.01,37474.1
9.26,50740.0
9.51,50616.0
9.76,54460.0
10.01,42561.8
10.26,60732.0
10.51,67504.0
10.76,70152.0
11.01,45740.0
11.26,46920.3
11.51,70008.0
11.76,68624.0
12.01,47980.0
12.26,50744.0
12.51,70792.0
12.76,70420.0
13.01,50589.6
13.26,50676.0
13.51,71220.0
13.76,71436.0
14.01,48128.0
14.26,49748.0
14.51,71104.0
14.76,71140.0
15.01,50366.5
15.26,56252.0
15.51,70588.0
15.76,68620.0
16.01,50035.9
16.26,57396.0
16.52,68541.8
16.77,67016.0
17.02,49748.0
17.27,55984.0
17.52,56928.0
17.77,49256.0
18.02,39836.7
18.27,51540.0
18.52,52644.0
18.77,54616.0
19.02,37697.2
19.27,48400.0
19.52,54476.0
19.77,53964.0
20.02,38856.6
20.27,51552.0
20.52,61112.0
20.77,55104.0
21.02,48482.1
21.27,52624.0
21.52,65732.0
21.77,53012.0
22.02,51296.0
22.27,54320.0
22.52,55220.0
22.77,54372.0
23.02,39916.3
23.27,37208.0
23.52,42828.0
23.77,45392.0
24.02,39272.0
24.27,63008.0
24.52,62064.0
24.77,54680.0
25.02,38220.0
25.27,48342.6
25.52,52500.0
25.77,46812.0
26.02,39944.0
26.27,54848.0
26.52,54448.0
26.77,52557.8
27.02,36852.6
27.27,57204.0
27.52,52452.0
27.77,49272.0
28.02,37306.8
28.27,50668.0
28.52,54932.0
28.77,55816.0
29.02,35372.0
29.28,53051.8
29.53,55512.0
29.78,52860.0
30.03,31116.0
30.28,53080.0
30.53,55916.0
30.78,53620.0
31.03,32800.8
31.28,53888.0
31.53,53900.0
31.78,54844.0
32.03,29996.0
32.28,54516.0
32.53,49440.0
32.78,54378.5
33.03,37708.0
33.28,63148.0
33.53,69868.0
33.78,56784.0
34.03,37040.0
34.28,61368.0
34.53,74402.4
34.78,71672.0
35.03,27244.0
35.28,0.0
35.53,0.0
35.78,0.0
36.03,6366.5
36.28,31652.0
36.53,34648.0
36.78,36392.0
37.03,34270.9
37.28,20420.0
37.53,39348.0
37.78,39452.0
38.03,35988.0
38.28,31247.0
38.53,41664.0
38.78,42392.0
39.03,34516.0
39.28,25195.2
39.53,42960.0
39.78,42796.0
40.03,35456.0
40.28,26936.0
40.53,36792.0
40.78,38740.0
41.03,39444.0
41.28,31266.9
41.53,43188.0
41.78,44424.0
42.03,39272.0
42.28,32976.0
42.53,44648.0
42.78,43904.0
43.04,39996.0
43.29,32804.0
43.54,44276.0
43.79,45264.0
44.04,40556.0
44.29,29440.0
44.54,45460.0
44.79,45100.0
45.04,40506.0
45.29,30008.0
45.54,44720.0
45.79,39516.0
46.04,35692.0
46.29,30640.0
46.54,38828.7
46.79,39240.0
47.04,35540.0
47.29,28628.0
47.54,39372.0
47.79,39480.0
48.04,34864.5
48.29,29324.0
48.54,38788.0
48.79,38609.6
49.04,35440.0
49.29,30460.0
49.54,38920.0
49.79,38248.0
50.04,34824.7
50.29,28516.0
50.54,39328.0
50.79,38617.5
51.04,35860.0
51.29,30368.0
51.54,38568.0
51.79,39348.0
52.04,34904.0
52.29,34976.0
52.54,45716.0
52.79,47252.0
53.04,41510.0
53.29,32216.0
53.54,48264.0
53.79,48428.0
54.04,43212.0
54.29,33948.0
54.54,48676.0
54.79,48346.6
55.04,42888.0
55.30,31824.7
55.55,48320.0
55.80,48284.0
56.05,43498.0
56.30,33440.0
56.55,49212.0
56.80,48428.0
57.05,43278.9
57.30,33976.0
57.55,49400.0
57.80,49484.0
58.05,43334.7
58.30,33604.0
58.55,49544.0
58.80,49572.0
59.05,43031.9
59.30,35968.0
59.55,48604.0
59.80,43440.0
60.05,42784.0
60.30,36868.0
60.55,49832.0
60.80,50476.0
61.05,43434.3
61.30,29984.0
61.55,51008.0
61.80,51144.0
62.05,42596.0
62.30,29944.2
62.55,50684.0
62.80,51600.0
63.05,45510.0
63.30,34444.0
63.55,51536.0
63.80,50625.5
64.05,45808.0
64.30,35384.0
64.55,50572.0
64.80,51260.0
65.05,45609.6
65.30,35944.0
65.56,51382.5
65.81,49864.0
66.06,46104.0
66.31,35264.0
66.56,51540.0
66.81,51712.0
67.06,47084.0
67.31,37172.0
67.56,50629.5
67.81,51652.0
68.06,44340.0
68.31,33624.0
68.56,51508.0
68.81,52640.0
69.06,43684.0
69.31,25228.0
69.56,42464.0
69.81,42410.4
70.06,39228.0
70.31,33936.0
70.56,42656.0
70.81,39404.0
71.06,37557.8
71.31,36252.0
71.56,51052.0
71.81,51900.4
72.06,47476.0
72.31,38525.9
72.56,52764.0
72.81,53732.0
73.06,45532.0
73.31,31035.9
73.56,53844.0
73.81,53584.0
74.06,42480.0
74.31,36736.0
74.56,49956.0
74.81,53388.0
75.06,46344.0
75.31,38528.0
75.56,53266.9
75.81,53880.0
76.06,45652.0
76.31,37356.0
76.56,53144.0
76.81,55304.0
77.06,46259.0
77.31,38808.0
77.56,53708.0
77.81,54644.0
78.06,46424.0
78.31,39552.0
78.56,52012.0
78.81,54152.0
79.06,45880.0
79.31,38156.0
79.56,55084.0
79.81,54716.0
80.06,46172.0
80.31,36444.0
80.56,55788.0
80.81,55768.9
81.06,45844.0
81.31,37124.0
81.56,55468.0
81.81,54708.0
82.07,45047.8
82.32,37068.0
82.57,53512.0
82.82,54163.3
83.07,45808.0
83.32,38824.0
83.57,56196.0
83.82,56300.0
84.07,46540.0
84.32,28601.6
84.57,48884.0
84.82,56352.0
85.07,45012.0
85.32,39140.0
85.57,56264.0
85.82,53084.0
86.07,46132.0
86.32,38384.0
86.57,56584.0
86.82,46400.0
87.07,37195.2
87.32,30820.0
87.57,45380.0
87.82,45352.0
88.07,38577.7
88.32,35912.0
88.57,43500.0
88.82,45748.0
89.07,38652.0
89.32,34980.0
89.57,45528.0
89.82,45569.7
90.07,40008.0
90.32,44868.0
90.57,56064.0
90.82,55348.0
91.07,46960.0
91.32,35056.0
91.57,56581.7
91.82,56992.0
92.07,45792.0
92.32,39204.0
92.57,56432.0
92.82,56888.0
93.07,46620.0
93.32,37171.3
93.57,57428.0
93.82,58776.0
94.07,47196.0
94.32,38892.4
94.57,59320.0
94.82,59524.0
95.07,47764.0
95.33,34816.7
95.58,55496.0
95.83,34704.0
96.08,35418.3
96.33,32040.0
96.58,51324.0
96.83,54620.0
97.08,46577.7
97.33,36804.8
97.58,55224.0
97.83,56624.0
98.08,43577.7
98.33,36772.0
98.58,56560.0
98.83,58928.0
99.08,46004.0
99.33,36064.0
99.58,45184.0
99.83,52192.0
100.08,46808.8
100.33,33208.0
100.58,60556.0
100.83,60628.0
101.08,46316.0
101.33,30728.0
101.58,42772.0
101.83,47628.0
102.08,39346.6
102.33,37876.0
102.58,47504.0
102.83,47040.0
103.08,39480.0
103.33,37944.2
103.58,46848.0
103.83,51640.0
104.08,44338.6
104.33,45220.0
104.58,56744.0
104.83,46404.0
105.08,39388.0
105.33,34416.0
105.58,47500.0
105.83,59402.4
106.08,37900.0
106.33,32876.0
106.58,47528.0
106.83,45496.0
107.08,36392.0
107.33,38284.0
107.58,48216.0
107.83,47404.0
108.09,39247.0
108.34,39272.0
108.59,47705.2
108.84,48192.0
109.09,39500.0
109.34,36304.0
109.59,48012.0
109.84,48356.0
110.09,36346.6
110.34,28476.0
110.59,46532.0
110.84,48408.0
111.09,38255.0
111.34,40324.0
111.59,48356.0
111.84,47772.0
112.09,39713.1
112.34,36956.0
112.59,46260.0
112.84,46496.0
113.09,37721.1
113.34,36664.0
113.59,46884.0
113.84,48916.0
114.09,42268.0
114.34,47480.0
114.59,48832.0
114.84,48004.0
115.09,36976.1
115.34,37120.0
115.59,48512.0
115.84,48508.0
116.09,38968.0
116.34,37800.0
116.59,48498.0
116.84,47404.0
117.09,40120.0
117.34,36612.0
117.59,48288.0
117.84,48608.0
118.09,38716.0
118.34,37748.0
118.59,48684.0
118.84,49168.0
119.09,37920.3
119.34,37688.0
119.59,47532.0
119.84,49384.0
120.09,38940.2
120.34,38952.0
120.59,49180.0
120.84,48824.0
121.09,39872.0
121.35,37211.2
121.60,49008.0
121.85,48736.0
122.10,39312.0
122.35,38624.0
122.60,49292.0
122.85,49480.0
123.10,39345.2
123.35,39816.0
123.60,48260.0
123.85,49204.0
124.10,39348.0
124.35,37633.5
124.60,48588.0
124.85,49624.0
125.10,39420.0
125.35,37370.5
125.60,49100.0
125.85,49100.0
126.10,38972.1
126.35,39208.0
126.60,48352.0
126.85,53624.0
127.10,37904.0
127.35,39800.0
127.60,48660.0
127.85,49940.0
128.10,38792.0
128.35,39402.4
128.60,49828.0
128.85,48888.0
129.10,38856.0
129.35,39840.0
129.60,46235.1
129.85,49812.0
130.10,38680.0
130.35,41424.0
130.60,48243.0
130.85,50012.0
131.10,37644.0
131.35,34908.0
131.60,49804.8
131.85,50044.0
132.10,37944.0
132.35,41920.0
132.60,53280.0
132.85,53368.0
133.11,36274.9
133.36,40980.0
133.61,50752.0
133.86,50000.0
134.11,37215.1
134.36,42332.0
134.61,51148.0
134.86,49880.5
135.11,37880.0
135.36,40232.0
135.61,50932.0
135.86,50075.7
136.11,38064.0
136.36,42808.0
136.61,50216.0
136.86,51428.0
137.11,38577.7
137.36,41864.0
137.61,49932.0
137.86,50585.7
138.11,38544.0
138.36,42756.0
138.61,49020.0
138.86,51080.0
139.11,39280.0
139.36,40860.0
139.61,51180.0
139.86,51476.0
140.11,37665.3
140.36,37396.0
140.61,51272.0
140.86,52096.0
141.11,39992.0
141.36,43392.0
141.61,51644.0
141.86,51228.0
142.11,39490.0
142.36,43216.0
142.61,50208.0
142.86,51736.0
143.11,38320.0
143.36,42368.0
143.61,49964.0
143.86,51490.0
144.11,39040.0
144.36,42804.0
144.61,37568.0
144.86,48936.0
145.11,42364.0
145.36,51452.0
145.61,50288.0
145.86,51168.0
146.12,37768.9
146.37,42700.0
146.62,48804.0
146.87,51616.0
147.12,40348.0
147.37,41733.1
147.62,49756.0
147.87,51608.0
148.12,37076.0
148.37,32428.0
148.62,50580.0
148.87,52024.0
149.12,36776.0
149.37,43020.0
149.62,51207.2
149.87,49088.0
150.12,38668.0
150.37,44008.0
150.62,50884.0
150.87,52116.0
151.12,37988.0
151.37,37912.0
151.62,51824.7
151.87,52004.0
152.12,40372.0
152.37,43260.0
152.62,51912.0
152.87,52120.0
153.12,40039.8
153.37,36636.0
153.62,52032.0
153.87,52392.0
154.12,39316.0
154.37,42044.0
154.62,51828.0
154.87,52328.0
155.12,37404.0
155.37,43199.2
155.62,52416.0
155.87,52472.0
156.12,36976.1
156.37,42320.0
156.62,49404.0
156.87,52664.0
157.12,36720.0
157.37,43728.0
157.62,52152.0
157.87,51960.0
158.12,39533.9
158.37,37504.0
158.62,47856.0
158.87,52968.0
159.12,37276.0
159.37,43701.2
159.62,52760.0
159.87,50564.0
160.12,38752.0
160.37,42912.0
160.62,52328.0
160.87,51732.0
161.12,39645.4
161.37,43040.0
161.62,51944.0
161.87,51656.0
162.12,39236.0
162.38,41757.0
162.62,53240.0
162.88,52360.0
163.12,38412.0
163.38,39792.0
163.62,52840.0
163.88,53652.0
164.13,38533.9
164.38,45168.0
164.63,53140.0
164.88,53456.0
165.13,37541.8
165.38,46272.0
165.63,53388.0
165.88,52544.0
166.13,38848.6
166.38,40649.4
166.63,51344.0
166.88,51996.0
167.13,38625.5
167.38,45480.0
167.63,53384.0
167.88,53616.0
168.13,38494.0
168.38,47696.0
168.63,52988.0
168.88,52700.0
169.13,37282.9
169.38,40396.0
169.63,52916.0
169.88,52476.0
170.13,37232.0
170.38,47764.0
170.63,56880.0
170.88,67064.0
171.13,40139.4
171.38,38812.0
171.63,53036.0
171.88,52816.0
172.13,43052.0
172.38,45936.0
172.63,52256.0
172.88,53676.0
173.13,37757.0
173.38,45680.0
173.63,51724.0
173.88,52364.0
174.13,36832.0
174.38,45272.0
174.63,51824.7
174.88,54052.0
175.13,36024.0
175.39,20219.1
175.64,31188.0
175.89,51500.0
176.14,35008.0
176.39,45704.0
176.64,51147.4
176.89,52556.0
177.14,37092.0
177.39,50520.0
177.64,56358.6
177.89,59248.0
178.14,38440.0
178.39,47800.0
178.64,58776.0
178.89,58183.3
179.14,37199.2
179.39,50368.0
179.64,57184.0
179.89,59036.0
180.14,34832.7
180.39,25904.0
180.64,33732.0
180.89,17840.0
181.14,31084.0
181.39,5924.3
181.64,41652.0
181.89,59000.0
182.14,59272.0
182.39,46276.0
182.64,44364.0
182.89,51856.0
183.14,56308.0
183.39,42916.0
183.64,36247.0
183.89,57116.0
184.14,57592.0
184.39,46844.0
184.64,39676.0
184.89,73412.0
185.14,75972.0
185.39,52092.0
185.64,37932.0
185.89,58672.0
186.14,72840.0
186.39,57601.6
186.64,44072.0
186.89,56820.0
